time	sig 0	sig 1
  3.376	 -0.195	  0.440
  3.380	 -0.150	  0.415
  3.384	 -0.070	  0.465
  3.388	 -0.020	  0.490
  3.392	  0.015	  0.525
  3.396	  0.025	  0.560
  3.400	  0.025	  0.555
  3.404	  0.025	  0.565
  3.408	 -0.020	  0.525
  3.412	 -0.075	  0.530
  3.416	 -0.120	  0.515
  3.420	 -0.140	  0.480
  3.424	 -0.170	  0.495
  3.428	 -0.230	  0.515
  3.432	 -0.275	  0.500
  3.436	 -0.335	  0.505
  3.440	 -0.375	  0.520
  3.444	 -0.380	  0.495
  3.448	 -0.405	  0.440
  3.452	 -0.430	  0.425
  3.456	 -0.445	  0.395
  3.460	 -0.425	  0.390
  3.464	 -0.435	  0.405
  3.468	 -0.390	  0.415
  3.472	 -0.290	  0.430
  3.476	 -0.225	  0.465
  3.480	 -0.095	  0.520
  3.484	  0.170	  0.535
  3.488	  0.480	  0.510
  3.492	  0.685	  0.465
  3.496	  0.780	  0.360
  3.500	  0.860	 -0.020
  3.504	  0.590	 -0.500
  3.508	 -0.260	 -0.875
  3.512	 -1.205	 -1.215
  3.516	 -1.720	 -1.455
  3.520	 -1.885	 -1.670
  3.524	 -1.785	 -1.815
  3.528	 -1.575	 -1.815
  3.532	 -1.295	 -1.565
  3.536	 -1.020	 -1.190
  3.540	 -0.825	 -0.810
  3.544	 -0.705	 -0.435
  3.548	 -0.645	 -0.120
  3.552	 -0.610	  0.115
  3.556	 -0.590	  0.290
  3.560	 -0.555	  0.395
  3.564	 -0.545	  0.445
  3.568	 -0.540	  0.460
  3.572	 -0.545	  0.480
  3.576	 -0.540	  0.500
  3.580	 -0.540	  0.485
  3.584	 -0.555	  0.510
  3.588	 -0.550	  0.500
  3.592	 -0.570	  0.510
  3.596	 -0.580	  0.535
  3.600	 -0.580	  0.525
  3.604	 -0.600	  0.530
  3.608	 -0.585	  0.535
  3.612	 -0.580	  0.540
  3.616	 -0.600	  0.550
  3.620	 -0.620	  0.555
  3.624	 -0.650	  0.540
  3.628	 -0.640	  0.545
  3.632	 -0.665	  0.545
  3.636	 -0.670	  0.540
  3.640	 -0.665	  0.550
  3.644	 -0.695	  0.535
  3.648	 -0.715	  0.560
  3.652	 -0.700	  0.560
  3.656	 -0.705	  0.580
  3.660	 -0.700	  0.565
  3.664	 -0.730	  0.570
  3.668	 -0.725	  0.575
  3.672	 -0.755	  0.530
  3.676	 -0.790	  0.535
  3.680	 -0.830	  0.530
  3.684	 -0.835	  0.530
  3.688	 -0.880	  0.550
  3.692	 -0.890	  0.550
  3.696	 -0.890	  0.530
  3.700	 -0.910	  0.495
  3.704	 -0.915	  0.500
  3.708	 -0.945	  0.500
  3.712	 -0.990	  0.505
  3.716	 -1.040	  0.520
  3.720	 -1.055	  0.490
  3.724	 -1.055	  0.485
  3.728	 -1.065	  0.465
  3.732	 -1.085	  0.485
  3.736	 -1.110	  0.465
  3.740	 -1.125	  0.455
  3.744	 -1.115	  0.440
  3.748	 -1.145	  0.455
  3.752	 -1.160	  0.445
  3.756	 -1.170	  0.440
  3.760	 -1.190	  0.430
  3.764	 -1.170	  0.415
  3.768	 -1.185	  0.410
  3.772	 -1.180	  0.395
  3.776	 -1.155	  0.405
  3.780	 -1.145	  0.395
  3.784	 -1.090	  0.390
  3.788	 -1.035	  0.390
  3.792	 -0.950	  0.405
  3.796	 -0.895	  0.400
  3.800	 -0.845	  0.395
  3.804	 -0.825	  0.395
  3.808	 -0.770	  0.420
  3.812	 -0.725	  0.430
  3.816	 -0.660	  0.450
  3.820	 -0.635	  0.460
  3.824	 -0.570	  0.490
  3.828	 -0.520	  0.525
  3.832	 -0.470	  0.540
  3.836	 -0.435	  0.565
  3.840	 -0.410	  0.580
  3.844	 -0.420	  0.605
  3.848	 -0.430	  0.595
  3.852	 -0.440	  0.635
  3.856	 -0.430	  0.630
  3.860	 -0.415	  0.625
  3.864	 -0.415	  0.655
  3.868	 -0.445	  0.655
  3.872	 -0.405	  0.640
  3.876	 -0.420	  0.670
  3.880	 -0.420	  0.700
  3.884	 -0.425	  0.695
  3.888	 -0.415	  0.680
  3.892	 -0.435	  0.690
  3.896	 -0.450	  0.670
  3.900	 -0.445	  0.660
  3.904	 -0.460	  0.690
  3.908	 -0.430	  0.685
  3.912	 -0.470	  0.695
  3.916	 -0.445	  0.690
  3.920	 -0.465	  0.680
  3.924	 -0.460	  0.680
  3.928	 -0.460	  0.665
  3.932	 -0.465	  0.705
  3.936	 -0.485	  0.690
  3.940	 -0.495	  0.665
  3.944	 -0.500	  0.635
  3.948	 -0.520	  0.655
  3.952	 -0.525	  0.645
  3.956	 -0.525	  0.670
  3.960	 -0.520	  0.655
  3.964	 -0.520	  0.645
  3.968	 -0.480	  0.645
  3.972	 -0.500	  0.620
  3.976	 -0.525	  0.620
  3.980	 -0.530	  0.620
  3.984	 -0.540	  0.620
  3.988	 -0.545	  0.600
  3.992	 -0.555	  0.590
  3.996	 -0.555	  0.605
  4.000	 -0.555	  0.605
  4.004	 -0.545	  0.605
  4.008	 -0.540	  0.600
  4.012	 -0.540	  0.630
  4.016	 -0.530	  0.620
  4.020	 -0.540	  0.615
  4.024	 -0.560	  0.580
  4.028	 -0.580	  0.615
  4.032	 -0.590	  0.610
  4.036	 -0.595	  0.580
  4.040	 -0.595	  0.585
  4.044	 -0.570	  0.605
  4.048	 -0.570	  0.585
  4.052	 -0.575	  0.605
  4.056	 -0.555	  0.585
  4.060	 -0.570	  0.595
  4.064	 -0.575	  0.570
  4.068	 -0.595	  0.580
  4.072	 -0.605	  0.595
  4.076	 -0.620	  0.575
  4.080	 -0.620	  0.560
  4.084	 -0.620	  0.570
  4.088	 -0.610	  0.580
  4.092	 -0.600	  0.580
  4.096	 -0.585	  0.580
  4.100	 -0.585	  0.590
  4.104	 -0.595	  0.575
  4.108	 -0.605	  0.570
  4.112	 -0.595	  0.575
  4.116	 -0.590	  0.590
  4.120	 -0.635	  0.585
  4.124	 -0.605	  0.585
  4.128	 -0.615	  0.570
  4.132	 -0.615	  0.575
  4.136	 -0.620	  0.565
  4.140	 -0.580	  0.565
  4.144	 -0.570	  0.545
  4.148	 -0.605	  0.545
  4.152	 -0.600	  0.575
  4.156	 -0.615	  0.575
  4.160	 -0.635	  0.570
  4.164	 -0.640	  0.555
  4.168	 -0.650	  0.565
  4.172	 -0.640	  0.550
  4.176	 -0.625	  0.560
  4.180	 -0.625	  0.560
  4.184	 -0.595	  0.555
  4.188	 -0.610	  0.565
  4.192	 -0.585	  0.585
  4.196	 -0.610	  0.535
  4.200	 -0.620	  0.550
  4.204	 -0.650	  0.565
  4.208	 -0.640	  0.565
  4.212	 -0.630	  0.555
  4.216	 -0.640	  0.560
  4.220	 -0.655	  0.555
  4.224	 -0.630	  0.535
  4.228	 -0.620	  0.535
  4.232	 -0.625	  0.555
  4.236	 -0.615	  0.565
  4.240	 -0.635	  0.570
  4.244	 -0.630	  0.595
  4.248	 -0.635	  0.565
  4.252	 -0.660	  0.575
  4.256	 -0.650	  0.580
  4.260	 -0.665	  0.555
  4.264	 -0.655	  0.530
  4.268	 -0.645	  0.530
  4.272	 -0.635	  0.550
  4.276	 -0.615	  0.570
  4.280	 -0.610	  0.545
  4.284	 -0.640	  0.560
  4.288	 -0.625	  0.540
  4.292	 -0.650	  0.525
  4.296	 -0.660	  0.525
  4.300	 -0.665	  0.525
  4.304	 -0.660	  0.535
  4.308	 -0.650	  0.515
  4.312	 -0.610	  0.525
  4.316	 -0.560	  0.525
  4.320	 -0.545	  0.540
  4.324	 -0.500	  0.575
  4.328	 -0.510	  0.590
  4.332	 -0.510	  0.610
  4.336	 -0.520	  0.590
  4.340	 -0.505	  0.600
  4.344	 -0.510	  0.590
  4.348	 -0.495	  0.585
  4.352	 -0.490	  0.570
  4.356	 -0.490	  0.550
  4.360	 -0.490	  0.535
  4.364	 -0.510	  0.490
  4.368	 -0.530	  0.460
  4.372	 -0.570	  0.460
  4.376	 -0.580	  0.470
  4.380	 -0.630	  0.450
  4.384	 -0.650	  0.470
  4.388	 -0.675	  0.500
  4.392	 -0.695	  0.505
  4.396	 -0.725	  0.525
  4.400	 -0.720	  0.525
  4.404	 -0.705	  0.515
  4.408	 -0.700	  0.495
  4.412	 -0.700	  0.490
  4.416	 -0.690	  0.485
  4.420	 -0.665	  0.480
  4.424	 -0.635	  0.490
  4.428	 -0.580	  0.510
  4.432	 -0.475	  0.585
  4.436	 -0.195	  0.620
  4.440	  0.160	  0.560
  4.444	  0.440	  0.555
  4.448	  0.595	  0.480
  4.452	  0.720	  0.155
  4.456	  0.620	 -0.355
  4.460	 -0.100	 -0.825
  4.464	 -1.050	 -1.180
  4.468	 -1.740	 -1.405
  4.472	 -2.025	 -1.690
  4.476	 -2.065	 -1.935
  4.480	 -1.895	 -1.940
  4.484	 -1.630	 -1.635
  4.488	 -1.325	 -1.245
  4.492	 -1.070	 -0.880
  4.496	 -0.940	 -0.475
  4.500	 -0.870	 -0.150
  4.504	 -0.795	  0.085
  4.508	 -0.770	  0.275
  4.512	 -0.795	  0.380
  4.516	 -0.800	  0.440
  4.520	 -0.800	  0.445
  4.524	 -0.790	  0.445
  4.528	 -0.790	  0.460
  4.532	 -0.760	  0.495
  4.536	 -0.745	  0.485
  4.540	 -0.735	  0.495
  4.544	 -0.750	  0.495
  4.548	 -0.770	  0.520
  4.552	 -0.765	  0.515
  4.556	 -0.785	  0.515
  4.560	 -0.805	  0.525
  4.564	 -0.800	  0.530
  4.568	 -0.790	  0.515
  4.572	 -0.815	  0.545
  4.576	 -0.810	  0.535
  4.580	 -0.785	  0.535
  4.584	 -0.790	  0.525
  4.588	 -0.800	  0.520
  4.592	 -0.790	  0.515
  4.596	 -0.815	  0.505
  4.600	 -0.815	  0.525
  4.604	 -0.835	  0.520
  4.608	 -0.860	  0.525
  4.612	 -0.845	  0.545
  4.616	 -0.875	  0.530
  4.620	 -0.865	  0.480
  4.624	 -0.875	  0.490
  4.628	 -0.860	  0.505
  4.632	 -0.845	  0.495
  4.636	 -0.890	  0.500
  4.640	 -0.925	  0.495
  4.644	 -0.970	  0.470
  4.648	 -0.975	  0.465
  4.652	 -0.995	  0.450
  4.656	 -1.005	  0.465
  4.660	 -1.040	  0.445
  4.664	 -1.060	  0.435
  4.668	 -1.035	  0.430
  4.672	 -1.060	  0.415
  4.676	 -1.070	  0.415
  4.680	 -1.085	  0.405
  4.684	 -1.105	  0.390
  4.688	 -1.135	  0.370
  4.692	 -1.150	  0.370
  4.696	 -1.155	  0.340
  4.700	 -1.190	  0.370
  4.704	 -1.190	  0.335
  4.708	 -1.215	  0.295
  4.712	 -1.210	  0.300
  4.716	 -1.210	  0.290
  4.720	 -1.225	  0.270
  4.724	 -1.230	  0.255
  4.728	 -1.240	  0.220
  4.732	 -1.235	  0.230
  4.736	 -1.215	  0.200
  4.740	 -1.185	  0.220
  4.744	 -1.165	  0.190
  4.748	 -1.125	  0.210
  4.752	 -1.060	  0.210
  4.756	 -1.010	  0.225
  4.760	 -0.965	  0.245
  4.764	 -0.930	  0.265
  4.768	 -0.855	  0.260
  4.772	 -0.795	  0.290
  4.776	 -0.730	  0.310
  4.780	 -0.665	  0.305
  4.784	 -0.640	  0.320
  4.788	 -0.640	  0.335
  4.792	 -0.590	  0.370
  4.796	 -0.555	  0.375
  4.800	 -0.540	  0.430
  4.804	 -0.535	  0.455
  4.808	 -0.520	  0.475
  4.812	 -0.505	  0.485
  4.816	 -0.540	  0.470
  4.820	 -0.550	  0.460
  4.824	 -0.560	  0.465
  4.828	 -0.580	  0.475
  4.832	 -0.575	  0.450
  4.836	 -0.575	  0.455
  4.840	 -0.545	  0.455
  4.844	 -0.530	  0.445
  4.848	 -0.550	  0.445
  4.852	 -0.545	  0.455
  4.856	 -0.540	  0.440
  4.860	 -0.560	  0.440
  4.864	 -0.565	  0.430
  4.868	 -0.580	  0.425
  4.872	 -0.580	  0.435
  4.876	 -0.565	  0.430
  4.880	 -0.565	  0.420
  4.884	 -0.575	  0.430
  4.888	 -0.570	  0.445
  4.892	 -0.585	  0.420
  4.896	 -0.580	  0.440
  4.900	 -0.570	  0.405
  4.904	 -0.590	  0.390
  4.908	 -0.615	  0.415
  4.912	 -0.625	  0.395
  4.916	 -0.620	  0.395
  4.920	 -0.620	  0.385
  4.924	 -0.605	  0.390
  4.928	 -0.590	  0.380
  4.932	 -0.580	  0.380
  4.936	 -0.580	  0.375
  4.940	 -0.590	  0.375
  4.944	 -0.595	  0.370
  4.948	 -0.610	  0.340
  4.952	 -0.620	  0.335
  4.956	 -0.610	  0.345
  4.960	 -0.600	  0.340
  4.964	 -0.605	  0.335
  4.968	 -0.600	  0.335
  4.972	 -0.580	  0.315
  4.976	 -0.575	  0.315
  4.980	 -0.550	  0.360
  4.984	 -0.545	  0.335
  4.988	 -0.575	  0.355
  4.992	 -0.605	  0.415
  4.996	 -0.545	  0.450
  5.000	 -0.330	  0.400
  5.004	  0.055	  0.310
  5.008	  0.425	  0.160
  5.012	  0.710	 -0.005
  5.016	  0.565	  0.020
  5.020	 -0.325	  0.060
  5.024	 -1.260	 -0.180
  5.028	 -1.800	 -0.550
  5.032	 -2.020	 -0.935
  5.036	 -2.015	 -1.145
  5.040	 -1.925	 -1.180
  5.044	 -1.765	 -1.155
  5.048	 -1.495	 -1.020
  5.052	 -1.140	 -0.815
  5.056	 -0.815	 -0.580
  5.060	 -0.630	 -0.315
  5.064	 -0.545	 -0.095
  5.068	 -0.535	  0.060
  5.072	 -0.505	  0.210
  5.076	 -0.505	  0.340
  5.080	 -0.520	  0.350
  5.084	 -0.510	  0.365
  5.088	 -0.495	  0.365
  5.092	 -0.525	  0.395
  5.096	 -0.520	  0.395
  5.100	 -0.490	  0.375
  5.104	 -0.500	  0.380
  5.108	 -0.520	  0.360
  5.112	 -0.515	  0.335
  5.116	 -0.520	  0.310
  5.120	 -0.545	  0.270
  5.124	 -0.570	  0.290
  5.128	 -0.595	  0.265
  5.132	 -0.610	  0.235
  5.136	 -0.600	  0.210
  5.140	 -0.615	  0.210
  5.144	 -0.605	  0.195
  5.148	 -0.615	  0.190
  5.152	 -0.625	  0.165
  5.156	 -0.615	  0.175
  5.160	 -0.640	  0.130
  5.164	 -0.655	  0.125
  5.168	 -0.660	  0.085
  5.172	 -0.680	  0.085
  5.176	 -0.680	  0.110
  5.180	 -0.710	  0.100
  5.184	 -0.730	  0.095
  5.188	 -0.735	  0.085
  5.192	 -0.730	  0.075
  5.196	 -0.750	  0.085
  5.200	 -0.770	  0.070
  5.204	 -0.770	  0.070
  5.208	 -0.800	  0.040
  5.212	 -0.825	  0.055
  5.216	 -0.860	  0.035
  5.220	 -0.910	  0.045
  5.224	 -0.925	 -0.005
  5.228	 -0.925	 -0.015
  5.232	 -0.915	 -0.010
  5.236	 -0.910	 -0.040
  5.240	 -0.905	 -0.060
  5.244	 -0.925	 -0.070
  5.248	 -0.940	 -0.095
  5.252	 -0.965	 -0.120
  5.256	 -0.980	 -0.125
  5.260	 -0.960	 -0.120
  5.264	 -0.960	 -0.135
  5.268	 -0.935	 -0.145
  5.272	 -0.905	 -0.185
  5.276	 -0.860	 -0.215
  5.280	 -0.825	 -0.235
  5.284	 -0.780	 -0.200
  5.288	 -0.740	 -0.200
  5.292	 -0.675	 -0.205
  5.296	 -0.635	 -0.215
  5.300	 -0.590	 -0.210
  5.304	 -0.525	 -0.220
  5.308	 -0.505	 -0.170
  5.312	 -0.465	 -0.135
  5.316	 -0.445	 -0.105
  5.320	 -0.400	 -0.065
  5.324	 -0.375	 -0.030
  5.328	 -0.345	 -0.015
  5.332	 -0.355	  0.025
  5.336	 -0.350	  0.035
  5.340	 -0.380	  0.060
  5.344	 -0.380	  0.080
  5.348	 -0.405	  0.110
  5.352	 -0.425	  0.115
  5.356	 -0.435	  0.125
  5.360	 -0.440	  0.125
  5.364	 -0.440	  0.140
  5.368	 -0.440	  0.115
  5.372	 -0.445	  0.125
  5.376	 -0.430	  0.140
  5.380	 -0.440	  0.145
  5.384	 -0.485	  0.145
  5.388	 -0.500	  0.125
  5.392	 -0.485	  0.135
  5.396	 -0.500	  0.120
  5.400	 -0.505	  0.130
  5.404	 -0.490	  0.115
  5.408	 -0.490	  0.105
  5.412	 -0.480	  0.115
  5.416	 -0.485	  0.115
  5.420	 -0.480	  0.130
  5.424	 -0.490	  0.110
  5.428	 -0.500	  0.110
  5.432	 -0.505	  0.090
  5.436	 -0.505	  0.070
  5.440	 -0.530	  0.080
  5.444	 -0.520	  0.070
  5.448	 -0.550	  0.060
  5.452	 -0.520	  0.075
  5.456	 -0.485	  0.045
  5.460	 -0.495	  0.040
  5.464	 -0.510	  0.060
  5.468	 -0.490	  0.065
  5.472	 -0.510	  0.040
  5.476	 -0.505	  0.075
  5.480	 -0.530	  0.050
  5.484	 -0.530	  0.060
  5.488	 -0.520	  0.065
  5.492	 -0.520	  0.055
  5.496	 -0.485	  0.050
  5.500	 -0.455	  0.030
  5.504	 -0.425	  0.045
  5.508	 -0.380	  0.020
  5.512	 -0.300	  0.045
  5.516	 -0.240	  0.060
  5.520	 -0.200	  0.085
  5.524	 -0.180	  0.125
  5.528	 -0.160	  0.170
  5.532	 -0.170	  0.175
  5.536	 -0.210	  0.150
  5.540	 -0.215	  0.105
  5.544	 -0.235	  0.095
  5.548	 -0.285	  0.075
  5.552	 -0.315	  0.055
  5.556	 -0.365	  0.065
  5.560	 -0.435	  0.060
  5.564	 -0.495	  0.035
  5.568	 -0.535	  0.035
  5.572	 -0.560	  0.020
  5.576	 -0.580	  0.000
  5.580	 -0.560	 -0.045
  5.584	 -0.570	 -0.060
  5.588	 -0.560	 -0.075
  5.592	 -0.535	 -0.065
  5.596	 -0.535	 -0.075
  5.600	 -0.530	 -0.100
  5.604	 -0.550	 -0.105
  5.608	 -0.530	 -0.100
  5.612	 -0.480	 -0.085
  5.616	 -0.445	 -0.040
  5.620	 -0.365	  0.020
  5.624	 -0.125	  0.035
  5.628	  0.225	 -0.045
  5.632	  0.535	 -0.075
  5.636	  0.720	 -0.135
  5.640	  0.845	 -0.410
  5.644	  0.705	 -0.925
  5.648	 -0.025	 -1.390
  5.652	 -1.010	 -1.795
  5.656	 -1.665	 -2.080
  5.660	 -1.940	 -2.355
  5.664	 -1.940	 -2.590
  5.668	 -1.725	 -2.580
  5.672	 -1.415	 -2.285
  5.676	 -1.070	 -1.875
  5.680	 -0.825	 -1.440
  5.684	 -0.720	 -1.050
  5.688	 -0.655	 -0.705
  5.692	 -0.640	 -0.455
  5.696	 -0.640	 -0.295
  5.700	 -0.640	 -0.220
  5.704	 -0.620	 -0.160
  5.708	 -0.605	 -0.135
  5.712	 -0.610	 -0.115
  5.716	 -0.590	 -0.115
  5.720	 -0.570	 -0.105
  5.724	 -0.560	 -0.080
  5.728	 -0.560	 -0.085
  5.732	 -0.570	 -0.095
  5.736	 -0.560	 -0.075
  5.740	 -0.560	 -0.060
  5.744	 -0.580	 -0.055
  5.748	 -0.610	 -0.030
  5.752	 -0.590	 -0.055
  5.756	 -0.585	 -0.045
  5.760	 -0.585	 -0.040
  5.764	 -0.585	 -0.040
  5.768	 -0.560	 -0.025
  5.772	 -0.585	 -0.040
  5.776	 -0.610	 -0.030
  5.780	 -0.620	 -0.035
  5.784	 -0.635	 -0.030
  5.788	 -0.665	 -0.050
  5.792	 -0.685	 -0.020
  5.796	 -0.665	 -0.045
  5.800	 -0.665	 -0.055
  5.804	 -0.685	 -0.065
  5.808	 -0.670	 -0.060
  5.812	 -0.665	 -0.075
  5.816	 -0.685	 -0.055
  5.820	 -0.705	 -0.075
  5.824	 -0.725	 -0.090
  5.828	 -0.755	 -0.105
  5.832	 -0.795	 -0.085
  5.836	 -0.795	 -0.100
  5.840	 -0.825	 -0.130
  5.844	 -0.840	 -0.130
  5.848	 -0.865	 -0.125
  5.852	 -0.845	 -0.145
  5.856	 -0.850	 -0.165
  5.860	 -0.885	 -0.175
  5.864	 -0.885	 -0.180
  5.868	 -0.920	 -0.190
  5.872	 -0.975	 -0.180
  5.876	 -0.990	 -0.240
  5.880	 -1.000	 -0.215
  5.884	 -1.000	 -0.235
  5.888	 -1.030	 -0.255
  5.892	 -1.020	 -0.290
  5.896	 -1.020	 -0.300
  5.900	 -1.030	 -0.320
  5.904	 -0.990	 -0.310
  5.908	 -1.005	 -0.300
  5.912	 -1.005	 -0.305
  5.916	 -1.005	 -0.320
  5.920	 -0.990	 -0.350
  5.924	 -0.955	 -0.355
  5.928	 -0.900	 -0.360
  5.932	 -0.850	 -0.350
  5.936	 -0.800	 -0.345
  5.940	 -0.715	 -0.310
  5.944	 -0.670	 -0.315
  5.948	 -0.580	 -0.290
  5.952	 -0.540	 -0.320
  5.956	 -0.500	 -0.285
  5.960	 -0.470	 -0.275
  5.964	 -0.435	 -0.260
  5.968	 -0.410	 -0.240
  5.972	 -0.385	 -0.220
  5.976	 -0.355	 -0.200
  5.980	 -0.325	 -0.180
  5.984	 -0.300	 -0.155
  5.988	 -0.265	 -0.110
  5.992	 -0.265	 -0.115
  5.996	 -0.260	 -0.145
  6.000	 -0.270	 -0.115
  6.004	 -0.280	 -0.110
  6.008	 -0.280	 -0.105
  6.012	 -0.295	 -0.115
  6.016	 -0.290	 -0.095
  6.020	 -0.280	 -0.085
  6.024	 -0.295	 -0.095
  6.028	 -0.275	 -0.110
  6.032	 -0.270	 -0.120
  6.036	 -0.250	 -0.120
  6.040	 -0.265	 -0.135
  6.044	 -0.275	 -0.125
  6.048	 -0.300	 -0.135
  6.052	 -0.305	 -0.115
  6.056	 -0.305	 -0.125
  6.060	 -0.290	 -0.130
  6.064	 -0.310	 -0.155
  6.068	 -0.275	 -0.150
  6.072	 -0.280	 -0.140
  6.076	 -0.285	 -0.150
  6.080	 -0.305	 -0.175
  6.084	 -0.295	 -0.170
  6.088	 -0.335	 -0.190
  6.092	 -0.345	 -0.180
  6.096	 -0.305	 -0.185
  6.100	 -0.330	 -0.190
  6.104	 -0.330	 -0.190
  6.108	 -0.310	 -0.195
  6.112	 -0.315	 -0.200
  6.116	 -0.305	 -0.190
  6.120	 -0.315	 -0.210
  6.124	 -0.315	 -0.205
  6.128	 -0.320	 -0.225
  6.132	 -0.325	 -0.225
  6.136	 -0.330	 -0.220
  6.140	 -0.340	 -0.220
  6.144	 -0.330	 -0.240
  6.148	 -0.335	 -0.210
  6.152	 -0.340	 -0.220
  6.156	 -0.340	 -0.225
  6.160	 -0.305	 -0.215
  6.164	 -0.295	 -0.235
  6.168	 -0.305	 -0.210
  6.172	 -0.305	 -0.215
  6.176	 -0.310	 -0.235
  6.180	 -0.345	 -0.235
  6.184	 -0.335	 -0.240
  6.188	 -0.340	 -0.260
  6.192	 -0.330	 -0.265
  6.196	 -0.350	 -0.250
  6.200	 -0.335	 -0.260
  6.204	 -0.320	 -0.235
  6.208	 -0.305	 -0.270
  6.212	 -0.300	 -0.240
  6.216	 -0.315	 -0.245
  6.220	 -0.320	 -0.260
  6.224	 -0.330	 -0.270
  6.228	 -0.330	 -0.280
  6.232	 -0.340	 -0.280
  6.236	 -0.315	 -0.290
  6.240	 -0.310	 -0.260
  6.244	 -0.325	 -0.300
  6.248	 -0.310	 -0.285
  6.252	 -0.320	 -0.270
  6.256	 -0.305	 -0.270
  6.260	 -0.305	 -0.275
  6.264	 -0.310	 -0.280
  6.268	 -0.320	 -0.290
  6.272	 -0.330	 -0.280
  6.276	 -0.300	 -0.300
  6.280	 -0.320	 -0.305
  6.284	 -0.330	 -0.275
  6.288	 -0.320	 -0.300
  6.292	 -0.330	 -0.295
  6.296	 -0.295	 -0.295
  6.300	 -0.280	 -0.300
  6.304	 -0.290	 -0.315
  6.308	 -0.295	 -0.320
  6.312	 -0.310	 -0.300
  6.316	 -0.320	 -0.305
  6.320	 -0.320	 -0.330
  6.324	 -0.315	 -0.320
  6.328	 -0.325	 -0.335
  6.332	 -0.320	 -0.335
  6.336	 -0.320	 -0.325
  6.340	 -0.305	 -0.310
  6.344	 -0.290	 -0.325
  6.348	 -0.295	 -0.300
  6.352	 -0.290	 -0.315
  6.356	 -0.310	 -0.320
  6.360	 -0.310	 -0.320
  6.364	 -0.310	 -0.320
  6.368	 -0.320	 -0.310
  6.372	 -0.305	 -0.315
  6.376	 -0.295	 -0.305
  6.380	 -0.280	 -0.315
  6.384	 -0.275	 -0.330
  6.388	 -0.250	 -0.290
  6.392	 -0.265	 -0.345
  6.396	 -0.265	 -0.355
  6.400	 -0.260	 -0.335
  6.404	 -0.265	 -0.340
  6.408	 -0.290	 -0.335
  6.412	 -0.270	 -0.350
  6.416	 -0.250	 -0.360
  6.420	 -0.255	 -0.360
  6.424	 -0.240	 -0.350
  6.428	 -0.235	 -0.345
  6.432	 -0.210	 -0.355
  6.436	 -0.200	 -0.365
  6.440	 -0.160	 -0.360
  6.444	 -0.155	 -0.360
  6.448	 -0.135	 -0.335
  6.452	 -0.130	 -0.320
  6.456	 -0.135	 -0.280
  6.460	 -0.125	 -0.280
  6.464	 -0.085	 -0.265
  6.468	 -0.055	 -0.285
  6.472	  0.000	 -0.290
  6.476	  0.030	 -0.315
  6.480	  0.025	 -0.320
  6.484	  0.040	 -0.295
  6.488	  0.030	 -0.350
  6.492	 -0.035	 -0.355
  6.496	 -0.080	 -0.400
  6.500	 -0.110	 -0.425
  6.504	 -0.140	 -0.415
  6.508	 -0.185	 -0.380
  6.512	 -0.215	 -0.385
  6.516	 -0.200	 -0.405
  6.520	 -0.205	 -0.375
  6.524	 -0.225	 -0.385
  6.528	 -0.225	 -0.425
  6.532	 -0.245	 -0.435
  6.536	 -0.230	 -0.435
  6.540	 -0.230	 -0.440
  6.544	 -0.240	 -0.430
  6.548	 -0.205	 -0.440
  6.552	 -0.130	 -0.380
  6.556	 -0.070	 -0.325
  6.560	  0.115	 -0.275
  6.564	  0.440	 -0.275
  6.568	  0.775	 -0.320
  6.572	  0.980	 -0.360
  6.576	  1.165	 -0.465
  6.580	  1.265	 -0.835
  6.584	  0.990	 -1.280
  6.588	  0.120	 -1.710
  6.592	 -0.790	 -2.075
  6.596	 -1.365	 -2.290
  6.600	 -1.535	 -2.485
  6.604	 -1.455	 -2.605
  6.608	 -1.260	 -2.530
  6.612	 -0.980	 -2.300
  6.616	 -0.715	 -2.010
  6.620	 -0.500	 -1.660
  6.624	 -0.400	 -1.270
  6.628	 -0.350	 -0.955
  6.632	 -0.295	 -0.680
  6.636	 -0.280	 -0.570
  6.640	 -0.275	 -0.490
  6.644	 -0.245	 -0.445
  6.648	 -0.240	 -0.425
  6.652	 -0.225	 -0.410
  6.656	 -0.240	 -0.415
  6.660	 -0.220	 -0.395
  6.664	 -0.195	 -0.390
  6.668	 -0.220	 -0.395
  6.672	 -0.245	 -0.380
  6.676	 -0.245	 -0.375
  6.680	 -0.260	 -0.355
  6.684	 -0.260	 -0.340
  6.688	 -0.260	 -0.335
  6.692	 -0.240	 -0.355
  6.696	 -0.225	 -0.385
  6.700	 -0.200	 -0.345
  6.704	 -0.220	 -0.375
  6.708	 -0.220	 -0.370
  6.712	 -0.230	 -0.345
  6.716	 -0.250	 -0.385
  6.720	 -0.275	 -0.375
  6.724	 -0.285	 -0.355
  6.728	 -0.280	 -0.400
  6.732	 -0.270	 -0.365
  6.736	 -0.260	 -0.370
  6.740	 -0.250	 -0.365
  6.744	 -0.255	 -0.340
  6.748	 -0.270	 -0.360
  6.752	 -0.275	 -0.340
  6.756	 -0.290	 -0.380
  6.760	 -0.335	 -0.395
  6.764	 -0.350	 -0.400
  6.768	 -0.345	 -0.395
  6.772	 -0.360	 -0.420
  6.776	 -0.360	 -0.410
  6.780	 -0.360	 -0.400
  6.784	 -0.355	 -0.395
