time	sig 0	sig 1
  6.797	  0.415	  0.345
  6.805	  0.405	  0.335
  6.812	  0.395	  0.335
  6.820	  0.385	  0.325
  6.828	  0.375	  0.315
  6.836	  0.375	  0.305
  6.844	  0.375	  0.305
  6.852	  0.355	  0.295
  6.859	  0.345	  0.285
  6.867	  0.345	  0.285
  6.875	  0.345	  0.275
  6.883	  0.335	  0.265
  6.891	  0.325	  0.265
  6.898	  0.325	  0.255
  6.906	  0.315	  0.255
  6.914	  0.305	  0.245
  6.922	  0.305	  0.235
  6.930	  0.295	  0.225
  6.938	  0.295	  0.225
  6.945	  0.285	  0.225
  6.953	  0.275	  0.215
  6.961	  0.275	  0.205
  6.969	  0.275	  0.205
  6.977	  0.265	  0.205
  6.984	  0.255	  0.195
  6.992	  0.255	  0.195
  7.000	  0.245	  0.185
  7.008	  0.235	  0.185
  7.016	  0.235	  0.165
  7.023	  0.225	  0.165
  7.031	  0.225	  0.165
  7.039	  0.215	  0.165
  7.047	  0.215	  0.145
  7.055	  0.205	  0.145
  7.062	  0.205	  0.145
  7.070	  0.205	  0.145
  7.078	  0.195	  0.135
  7.086	  0.185	  0.125
  7.094	  0.185	  0.125
  7.102	  0.175	  0.125
  7.109	  0.165	  0.115
  7.117	  0.165	  0.115
  7.125	  0.155	  0.095
  7.133	  0.155	  0.095
  7.141	  0.135	  0.085
  7.148	  0.115	  0.075
  7.156	 -0.535	 -0.495
  7.164	 -0.675	 -0.645
  7.172	 -0.645	 -0.625
  7.180	 -0.635	 -0.615
  7.188	 -0.635	 -0.615
  7.195	 -0.625	 -0.605
  7.203	 -0.615	 -0.605
  7.211	 -0.605	 -0.595
  7.219	 -0.605	 -0.585
  7.227	 -0.595	 -0.575
  7.234	 -0.585	 -0.575
  7.242	 -0.575	 -0.565
  7.250	 -0.575	 -0.555
  7.258	 -0.565	 -0.545
  7.266	 -0.555	 -0.545
  7.273	 -0.545	 -0.535
  7.281	 -0.535	 -0.525
  7.289	 -0.535	 -0.525
  7.297	 -0.525	 -0.515
  7.305	 -0.515	 -0.515
  7.312	 -0.515	 -0.505
  7.320	 -0.505	 -0.495
  7.328	 -0.495	 -0.495
  7.336	 -0.485	 -0.485
  7.344	 -0.485	 -0.475
  7.352	 -0.475	 -0.465
  7.359	 -0.475	 -0.465
  7.367	 -0.465	 -0.465
  7.375	 -0.455	 -0.455
  7.383	 -0.445	 -0.445
  7.391	 -0.445	 -0.445
  7.398	 -0.435	 -0.435
  7.406	 -0.425	 -0.435
  7.414	 -0.425	 -0.425
  7.422	 -0.415	 -0.425
  7.430	 -0.405	 -0.415
  7.438	 -0.395	 -0.405
  7.445	 -0.405	 -0.395
  7.453	 -0.385	 -0.395
  7.461	 -0.385	 -0.395
  7.469	 -0.375	 -0.385
  7.477	 -0.375	 -0.385
  7.484	 -0.365	 -0.385
  7.492	 -0.355	 -0.375
  7.500	 -0.355	 -0.365
  7.508	 -0.355	 -0.365
  7.516	 -0.345	 -0.355
  7.523	 -0.345	 -0.355
  7.531	 -0.335	 -0.345
  7.539	 -0.325	 -0.345
  7.547	 -0.325	 -0.345
  7.555	 -0.315	 -0.335
  7.562	 -0.315	 -0.325
  7.570	 -0.315	 -0.325
  7.578	 -0.305	 -0.315
  7.586	 -0.295	 -0.315
  7.594	 -0.295	 -0.305
  7.602	 -0.295	 -0.305
  7.609	 -0.295	 -0.295
  7.617	 -0.275	 -0.295
  7.625	 -0.275	 -0.285
  7.633	 -0.275	 -0.275
  7.641	 -0.265	 -0.275
  7.648	 -0.245	 -0.255
  7.656	 -0.105	 -0.135
  7.664	  0.575	  0.475
  7.672	  0.535	  0.445
  7.680	  0.525	  0.435
  7.688	  0.515	  0.435
  7.695	  0.515	  0.435
  7.703	  0.505	  0.425
  7.711	  0.505	  0.415
  7.719	  0.495	  0.405
  7.727	  0.485	  0.405
  7.734	  0.475	  0.395
  7.742	  0.465	  0.385
  7.750	  0.465	  0.375
  7.758	  0.455	  0.375
  7.766	  0.445	  0.365
  7.773	  0.435	  0.365
  7.781	  0.435	  0.355
  7.789	  0.425	  0.355
  7.797	  0.415	  0.335
  7.805	  0.405	  0.335
  7.812	  0.405	  0.325
  7.820	  0.395	  0.325
  7.828	  0.385	  0.315
  7.836	  0.375	  0.305
  7.844	  0.375	  0.305
  7.852	  0.365	  0.295
  7.859	  0.355	  0.285
  7.867	  0.355	  0.285
  7.875	  0.345	  0.275
  7.883	  0.335	  0.275
  7.891	  0.335	  0.265
  7.898	  0.325	  0.255
  7.906	  0.315	  0.255
  7.914	  0.315	  0.245
  7.922	  0.305	  0.245
  7.930	  0.295	  0.235
  7.938	  0.285	  0.235
  7.945	  0.285	  0.225
  7.953	  0.275	  0.225
  7.961	  0.275	  0.215
  7.969	  0.265	  0.215
  7.977	  0.255	  0.205
  7.984	  0.255	  0.195
  7.992	  0.245	  0.195
  8.000	  0.245	  0.195
  8.008	  0.235	  0.185
  8.016	  0.225	  0.175
  8.023	  0.225	  0.175
  8.031	  0.215	  0.175
  8.039	  0.215	  0.165
  8.047	  0.215	  0.165
  8.055	  0.205	  0.155
  8.062	  0.195	  0.155
  8.070	  0.195	  0.145
  8.078	  0.185	  0.145
  8.086	  0.185	  0.135
  8.094	  0.175	  0.135
  8.102	  0.175	  0.125
  8.109	  0.165	  0.125
  8.117	  0.165	  0.115
  8.125	  0.155	  0.115
  8.133	  0.145	  0.115
  8.141	  0.135	  0.095
  8.148	  0.125	  0.095
  8.156	 -0.605	 -0.575
  8.164	 -0.645	 -0.625
  8.172	 -0.635	 -0.615
  8.180	 -0.625	 -0.605
  8.188	 -0.625	 -0.605
  8.195	 -0.615	 -0.595
  8.203	 -0.615	 -0.595
  8.211	 -0.605	 -0.585
  8.219	 -0.595	 -0.575
  8.227	 -0.585	 -0.565
  8.234	 -0.585	 -0.565
  8.242	 -0.575	 -0.545
  8.250	 -0.565	 -0.545
  8.258	 -0.555	 -0.535
  8.266	 -0.545	 -0.535
  8.273	 -0.535	 -0.525
  8.281	 -0.535	 -0.515
  8.289	 -0.525	 -0.505
  8.297	 -0.515	 -0.505
  8.305	 -0.515	 -0.495
  8.312	 -0.505	 -0.485
  8.320	 -0.505	 -0.475
  8.328	 -0.495	 -0.475
  8.336	 -0.485	 -0.465
  8.344	 -0.475	 -0.465
  8.352	 -0.465	 -0.455
  8.359	 -0.465	 -0.445
  8.367	 -0.465	 -0.435
  8.375	 -0.455	 -0.435
  8.383	 -0.445	 -0.425
  8.391	 -0.445	 -0.425
  8.398	 -0.435	 -0.415
  8.406	 -0.435	 -0.405
  8.414	 -0.425	 -0.405
  8.422	 -0.415	 -0.405
  8.430	 -0.405	 -0.395
  8.438	 -0.405	 -0.385
  8.445	 -0.395	 -0.375
  8.453	 -0.395	 -0.375
  8.461	 -0.385	 -0.375
  8.469	 -0.375	 -0.365
  8.477	 -0.365	 -0.355
  8.484	 -0.365	 -0.355
  8.492	 -0.355	 -0.355
  8.500	 -0.345	 -0.345
  8.508	 -0.345	 -0.335
  8.516	 -0.345	 -0.335
  8.523	 -0.325	 -0.325
  8.531	 -0.325	 -0.325
  8.539	 -0.325	 -0.315
  8.547	 -0.315	 -0.315
  8.555	 -0.305	 -0.305
  8.562	 -0.305	 -0.305
  8.570	 -0.295	 -0.295
  8.578	 -0.295	 -0.295
  8.586	 -0.285	 -0.285
  8.594	 -0.285	 -0.275
  8.602	 -0.275	 -0.275
  8.609	 -0.275	 -0.275
  8.617	 -0.265	 -0.265
  8.625	 -0.265	 -0.255
  8.633	 -0.255	 -0.255
  8.641	 -0.245	 -0.245
  8.648	 -0.215	 -0.235
  8.656	  0.485	  0.385
  8.664	  0.575	  0.495
  8.672	  0.545	  0.475
  8.680	  0.535	  0.465
  8.688	  0.525	  0.465
  8.695	  0.525	  0.455
  8.703	  0.515	  0.445
  8.711	  0.505	  0.445
  8.719	  0.505	  0.435
  8.727	  0.495	  0.425
  8.734	  0.485	  0.415
  8.742	  0.475	  0.415
  8.750	  0.475	  0.405
  8.758	  0.455	  0.395
  8.766	  0.455	  0.385
  8.773	  0.445	  0.375
  8.781	  0.435	  0.375
  8.789	  0.435	  0.375
  8.797	  0.425	  0.355
  8.805	  0.415	  0.355
  8.812	  0.405	  0.355
  8.820	  0.395	  0.345
  8.828	  0.395	  0.335
  8.836	  0.395	  0.325
  8.844	  0.375	  0.325
  8.852	  0.375	  0.315
  8.859	  0.355	  0.305
  8.867	  0.355	  0.305
  8.875	  0.345	  0.295
  8.883	  0.345	  0.295
  8.891	  0.335	  0.285
  8.898	  0.335	  0.275
  8.906	  0.325	  0.275
  8.914	  0.325	  0.265
  8.922	  0.315	  0.255
  8.930	  0.305	  0.255
  8.938	  0.305	  0.255
  8.945	  0.305	  0.245
  8.953	  0.295	  0.245
  8.961	  0.295	  0.235
  8.969	  0.285	  0.235
  8.977	  0.285	  0.225
  8.984	  0.275	  0.215
  8.992	  0.275	  0.215
  9.000	  0.265	  0.215
  9.008	  0.255	  0.205
  9.016	  0.255	  0.195
  9.023	  0.245	  0.195
  9.031	  0.245	  0.195
  9.039	  0.235	  0.185
  9.047	  0.235	  0.185
  9.055	  0.225	  0.175
  9.062	  0.225	  0.175
  9.070	  0.215	  0.175
  9.078	  0.215	  0.165
  9.086	  0.215	  0.165
  9.094	  0.215	  0.155
  9.102	  0.205	  0.155
  9.109	  0.195	  0.145
  9.117	  0.195	  0.145
  9.125	  0.185	  0.135
  9.133	  0.175	  0.135
  9.141	  0.165	  0.125
  9.148	  0.155	  0.115
  9.156	  0.005	 -0.005
  9.164	 -0.655	 -0.615
  9.172	 -0.625	 -0.595
  9.180	 -0.615	 -0.585
  9.188	 -0.605	 -0.575
  9.195	 -0.595	 -0.575
  9.203	 -0.595	 -0.565
  9.211	 -0.585	 -0.555
  9.219	 -0.575	 -0.555
  9.227	 -0.575	 -0.545
  9.234	 -0.565	 -0.545
  9.242	 -0.555	 -0.535
  9.250	 -0.545	 -0.525
  9.258	 -0.535	 -0.515
  9.266	 -0.535	 -0.515
  9.273	 -0.525	 -0.505
  9.281	 -0.515	 -0.495
  9.289	 -0.505	 -0.485
  9.297	 -0.495	 -0.485
  9.305	 -0.495	 -0.475
  9.312	 -0.485	 -0.465
  9.320	 -0.485	 -0.465
  9.328	 -0.475	 -0.455
  9.336	 -0.455	 -0.455
  9.344	 -0.445	 -0.445
  9.352	 -0.445	 -0.435
  9.359	 -0.445	 -0.435
  9.367	 -0.425	 -0.425
  9.375	 -0.425	 -0.415
  9.383	 -0.415	 -0.415
  9.391	 -0.415	 -0.405
  9.398	 -0.405	 -0.395
  9.406	 -0.395	 -0.395
  9.414	 -0.385	 -0.385
  9.422	 -0.375	 -0.375
  9.430	 -0.375	 -0.375
  9.438	 -0.365	 -0.365
  9.445	 -0.365	 -0.365
  9.453	 -0.365	 -0.365
  9.461	 -0.355	 -0.355
  9.469	 -0.345	 -0.345
  9.477	 -0.345	 -0.345
  9.484	 -0.335	 -0.345
  9.492	 -0.325	 -0.335
  9.500	 -0.315	 -0.325
  9.508	 -0.315	 -0.325
  9.516	 -0.315	 -0.325
  9.523	 -0.305	 -0.315
  9.531	 -0.295	 -0.305
  9.539	 -0.295	 -0.305
  9.547	 -0.285	 -0.305
  9.555	 -0.275	 -0.295
  9.562	 -0.275	 -0.295
  9.570	 -0.265	 -0.285
  9.578	 -0.265	 -0.285
  9.586	 -0.255	 -0.275
  9.594	 -0.255	 -0.265
  9.602	 -0.245	 -0.265
  9.609	 -0.235	 -0.265
  9.617	 -0.225	 -0.255
  9.625	 -0.225	 -0.255
  9.633	 -0.215	 -0.245
  9.641	 -0.205	 -0.235
  9.648	 -0.185	 -0.225
  9.656	  0.445	  0.375
  9.664	  0.585	  0.495
  9.672	  0.565	  0.475
  9.680	  0.565	  0.475
  9.688	  0.555	  0.465
  9.695	  0.545	  0.455
  9.703	  0.545	  0.445
  9.711	  0.535	  0.445
  9.719	  0.535	  0.435
  9.727	  0.525	  0.425
  9.734	  0.515	  0.415
  9.742	  0.505	  0.415
  9.750	  0.495	  0.405
  9.758	  0.495	  0.405
  9.766	  0.485	  0.385
  9.773	  0.485	  0.385
  9.781	  0.475	  0.375
  9.789	  0.455	  0.375
  9.797	  0.455	  0.365
  9.805	  0.445	  0.355
  9.812	  0.435	  0.345
  9.820	  0.435	  0.345
  9.828	  0.425	  0.335
  9.836	  0.425	  0.325
  9.844	  0.415	  0.325
  9.852	  0.405	  0.315
  9.859	  0.395	  0.305
  9.867	  0.395	  0.305
  9.875	  0.375	  0.295
  9.883	  0.375	  0.295
  9.891	  0.375	  0.275
  9.898	  0.365	  0.275
  9.906	  0.355	  0.265
  9.914	  0.355	  0.265
  9.922	  0.345	  0.255
  9.930	  0.345	  0.255
  9.938	  0.335	  0.245
  9.945	  0.325	  0.245
  9.953	  0.325	  0.225
  9.961	  0.315	  0.225
  9.969	  0.305	  0.215
  9.977	  0.305	  0.215
  9.984	  0.295	  0.205
  9.992	  0.295	  0.205
 10.000	  0.285	  0.205
 10.008	  0.285	  0.195
 10.016	  0.275	  0.185
 10.023	  0.275	  0.185
 10.031	  0.265	  0.175
 10.039	  0.265	  0.175
 10.047	  0.255	  0.165
 10.055	  0.255	  0.165
 10.062	  0.245	  0.155
 10.070	  0.245	  0.155
 10.078	  0.235	  0.145
 10.086	  0.235	  0.135
 10.094	  0.225	  0.145
 10.102	  0.225	  0.135
 10.109	  0.225	  0.125
 10.117	  0.215	  0.125
 10.125	  0.205	  0.115
 10.133	  0.205	  0.115
 10.141	  0.195	  0.095
 10.148	  0.175	  0.095
 10.156	 -0.475	 -0.525
 10.164	 -0.595	 -0.625
 10.172	 -0.575	 -0.605
 10.180	 -0.575	 -0.595
 10.188	 -0.575	 -0.595
 10.195	 -0.565	 -0.595
 10.203	 -0.555	 -0.585
 10.211	 -0.545	 -0.585
 10.219	 -0.535	 -0.575
 10.227	 -0.535	 -0.565
 10.234	 -0.525	 -0.565
 10.242	 -0.525	 -0.555
 10.250	 -0.515	 -0.545
 10.258	 -0.505	 -0.535
 10.266	 -0.505	 -0.535
 10.273	 -0.495	 -0.525
 10.281	 -0.495	 -0.515
 10.289	 -0.485	 -0.515
 10.297	 -0.475	 -0.515
 10.305	 -0.465	 -0.505
 10.312	 -0.465	 -0.495
 10.320	 -0.455	 -0.485
 10.328	 -0.445	 -0.485
 10.336	 -0.435	 -0.475
 10.344	 -0.435	 -0.465
 10.352	 -0.425	 -0.465
 10.359	 -0.415	 -0.465
 10.367	 -0.415	 -0.455
 10.375	 -0.405	 -0.445
 10.383	 -0.395	 -0.435
 10.391	 -0.395	 -0.435
 10.398	 -0.385	 -0.435
 10.406	 -0.375	 -0.425
 10.414	 -0.375	 -0.415
 10.422	 -0.365	 -0.415
 10.430	 -0.355	 -0.405
 10.438	 -0.355	 -0.395
 10.445	 -0.345	 -0.395
 10.453	 -0.345	 -0.395
 10.461	 -0.335	 -0.385
 10.469	 -0.325	 -0.375
 10.477	 -0.325	 -0.375
 10.484	 -0.315	 -0.365
 10.492	 -0.315	 -0.365
 10.500	 -0.305	 -0.355
 10.508	 -0.295	 -0.355
 10.516	 -0.285	 -0.345
 10.523	 -0.295	 -0.345
 10.531	 -0.285	 -0.335
 10.539	 -0.275	 -0.335
 10.547	 -0.275	 -0.335
 10.555	 -0.265	 -0.325
 10.562	 -0.265	 -0.325
 10.570	 -0.255	 -0.315
 10.578	 -0.255	 -0.315
 10.586	 -0.235	 -0.305
 10.594	 -0.235	 -0.305
 10.602	 -0.225	 -0.305
 10.609	 -0.225	 -0.295
 10.617	 -0.215	 -0.285
 10.625	 -0.215	 -0.285
 10.633	 -0.205	 -0.275
 10.641	 -0.195	 -0.265
 10.648	 -0.185	 -0.255
 10.656	  0.305	  0.185
 10.664	  0.625	  0.465
 10.672	  0.585	  0.445
 10.680	  0.575	  0.435
 10.688	  0.565	  0.435
 10.695	  0.565	  0.425
 10.703	  0.555	  0.415
 10.711	  0.555	  0.415
 10.719	  0.535	  0.405
 10.727	  0.535	  0.395
 10.734	  0.525	  0.385
 10.742	  0.515	  0.385
 10.750	  0.505	  0.375
 10.758	  0.495	  0.365
 10.766	  0.485	  0.365
 10.773	  0.485	  0.355
 10.781	  0.475	  0.345
 10.789	  0.465	  0.345
 10.797	  0.455	  0.335
 10.805	  0.455	  0.325
 10.812	  0.445	  0.325
 10.820	  0.435	  0.315
 10.828	  0.425	  0.305
 10.836	  0.425	  0.295
 10.844	  0.415	  0.295
 10.852	  0.405	  0.285
 10.859	  0.395	  0.285
 10.867	  0.395	  0.275
 10.875	  0.395	  0.265
 10.883	  0.375	  0.265
 10.891	  0.375	  0.255
 10.898	  0.365	  0.255
 10.906	  0.365	  0.245
 10.914	  0.355	  0.245
 10.922	  0.355	  0.235
 10.930	  0.345	  0.235
 10.938	  0.335	  0.225
 10.945	  0.335	  0.215
 10.953	  0.325	  0.215
 10.961	  0.325	  0.215
 10.969	  0.315	  0.205
 10.977	  0.305	  0.205
 10.984	  0.305	  0.195
 10.992	  0.305	  0.195
 11.000	  0.295	  0.185
 11.008	  0.285	  0.185
 11.016	  0.275	  0.175
 11.023	  0.275	  0.175
 11.031	  0.265	  0.165
 11.039	  0.265	  0.165
 11.047	  0.255	  0.155
 11.055	  0.255	  0.155
 11.062	  0.245	  0.145
 11.070	  0.245	  0.145
 11.078	  0.235	  0.135
 11.086	  0.235	  0.135
 11.094	  0.225	  0.135
 11.102	  0.225	  0.125
 11.109	  0.215	  0.115
 11.117	  0.215	  0.115
 11.125	  0.205	  0.115
 11.133	  0.195	  0.105
 11.141	  0.185	  0.095
 11.148	  0.165	  0.085
 11.156	 -0.295	 -0.315
 11.164	 -0.635	 -0.635
 11.172	 -0.605	 -0.615
 11.180	 -0.595	 -0.605
 11.188	 -0.585	 -0.605
 11.195	 -0.585	 -0.595
 11.203	 -0.575	 -0.585
 11.211	 -0.565	 -0.585
 11.219	 -0.555	 -0.575
 11.227	 -0.555	 -0.565
 11.234	 -0.545	 -0.565
 11.242	 -0.535	 -0.555
 11.250	 -0.525	 -0.545
 11.258	 -0.515	 -0.535
 11.266	 -0.515	 -0.535
 11.273	 -0.505	 -0.525
 11.281	 -0.495	 -0.515
 11.289	 -0.485	 -0.505
 11.297	 -0.485	 -0.505
 11.305	 -0.475	 -0.495
 11.312	 -0.465	 -0.495
 11.320	 -0.455	 -0.485
 11.328	 -0.455	 -0.475
 11.336	 -0.445	 -0.465
 11.344	 -0.435	 -0.465
 11.352	 -0.425	 -0.455
 11.359	 -0.415	 -0.445
 11.367	 -0.415	 -0.445
 11.375	 -0.405	 -0.435
 11.383	 -0.395	 -0.425
 11.391	 -0.395	 -0.425
 11.398	 -0.385	 -0.415
 11.406	 -0.385	 -0.405
 11.414	 -0.375	 -0.405
 11.422	 -0.365	 -0.405
 11.430	 -0.365	 -0.395
 11.438	 -0.365	 -0.385
 11.445	 -0.355	 -0.385
 11.453	 -0.345	 -0.375
 11.461	 -0.345	 -0.375
 11.469	 -0.335	 -0.365
 11.477	 -0.325	 -0.355
 11.484	 -0.325	 -0.355
 11.492	 -0.315	 -0.345
 11.500	 -0.305	 -0.345
 11.508	 -0.305	 -0.335
 11.516	 -0.295	 -0.345
 11.523	 -0.295	 -0.335
 11.531	 -0.295	 -0.325
 11.539	 -0.285	 -0.325
 11.547	 -0.285	 -0.325
 11.555	 -0.275	 -0.315
 11.562	 -0.265	 -0.315
 11.570	 -0.265	 -0.305
 11.578	 -0.265	 -0.295
 11.586	 -0.255	 -0.295
 11.594	 -0.245	 -0.285
 11.602	 -0.235	 -0.285
 11.609	 -0.235	 -0.275
 11.617	 -0.225	 -0.275
 11.625	 -0.225	 -0.265
 11.633	 -0.215	 -0.255
 11.641	 -0.205	 -0.255
 11.648	 -0.185	 -0.245
 11.656	  0.505	  0.365
 11.664	  0.615	  0.485
 11.672	  0.585	  0.455
 11.680	  0.575	  0.455
 11.688	  0.575	  0.455
 11.695	  0.565	  0.445
 11.703	  0.555	  0.435
 11.711	  0.555	  0.425
 11.719	  0.535	  0.425
 11.727	  0.525	  0.415
 11.734	  0.525	  0.405
 11.742	  0.515	  0.405
 11.750	  0.505	  0.395
 11.758	  0.505	  0.395
 11.766	  0.495	  0.385
 11.773	  0.485	  0.375
 11.781	  0.485	  0.365
 11.789	  0.475	  0.365
 11.797	  0.465	  0.355
 11.805	  0.455	  0.345
 11.812	  0.445	  0.345
 11.820	  0.445	  0.335
 11.828	  0.435	  0.325
 11.836	  0.425	  0.325
 11.844	  0.415	  0.315
 11.852	  0.405	  0.315
 11.859	  0.405	  0.295
 11.867	  0.395	  0.295
 11.875	  0.385	  0.285
 11.883	  0.385	  0.285
 11.891	  0.375	  0.275
 11.898	  0.365	  0.275
 11.906	  0.365	  0.265
 11.914	  0.355	  0.265
 11.922	  0.345	  0.255
 11.930	  0.345	  0.245
 11.938	  0.335	  0.245
 11.945	  0.335	  0.235
 11.953	  0.325	  0.225
 11.961	  0.315	  0.225
 11.969	  0.315	  0.225
 11.977	  0.305	  0.215
 11.984	  0.295	  0.205
 11.992	  0.295	  0.205
 12.000	  0.285	  0.205
 12.008	  0.285	  0.195
 12.016	  0.275	  0.195
 12.023	  0.275	  0.185
 12.031	  0.265	  0.185
 12.039	  0.265	  0.175
 12.047	  0.255	  0.165
 12.055	  0.255	  0.165
 12.062	  0.245	  0.165
 12.070	  0.245	  0.155
 12.078	  0.225	  0.155
 12.086	  0.235	  0.155
 12.094	  0.225	  0.145
 12.102	  0.215	  0.145
 12.109	  0.205	  0.135
 12.117	  0.205	  0.125
 12.125	  0.205	  0.125
 12.133	  0.195	  0.125
 12.141	  0.185	  0.105
 12.148	  0.165	  0.095
 12.156	 -0.335	 -0.365
 12.164	 -0.635	 -0.625
 12.172	 -0.605	 -0.605
 12.180	 -0.595	 -0.595
 12.188	 -0.595	 -0.595
 12.195	 -0.585	 -0.585
 12.203	 -0.585	 -0.585
 12.211	 -0.575	 -0.575
 12.219	 -0.565	 -0.565
 12.227	 -0.555	 -0.555
 12.234	 -0.555	 -0.555
 12.242	 -0.545	 -0.545
 12.250	 -0.535	 -0.525
 12.258	 -0.535	 -0.525
 12.266	 -0.525	 -0.525
 12.273	 -0.515	 -0.515
 12.281	 -0.505	 -0.505
 12.289	 -0.495	 -0.495
 12.297	 -0.495	 -0.495
 12.305	 -0.485	 -0.485
 12.312	 -0.485	 -0.475
 12.320	 -0.465	 -0.475
 12.328	 -0.455	 -0.465
 12.336	 -0.445	 -0.465
 12.344	 -0.445	 -0.455
 12.352	 -0.435	 -0.445
 12.359	 -0.425	 -0.445
 12.367	 -0.425	 -0.435
 12.375	 -0.425	 -0.425
 12.383	 -0.415	 -0.425
 12.391	 -0.405	 -0.415
 12.398	 -0.395	 -0.405
 12.406	 -0.395	 -0.405
 12.414	 -0.385	 -0.395
 12.422	 -0.375	 -0.395
 12.430	 -0.375	 -0.385
 12.438	 -0.365	 -0.375
 12.445	 -0.365	 -0.365
 12.453	 -0.355	 -0.365
 12.461	 -0.345	 -0.365
 12.469	 -0.345	 -0.345
 12.477	 -0.335	 -0.345
 12.484	 -0.335	 -0.345
 12.492	 -0.325	 -0.345
 12.500	 -0.315	 -0.335
 12.508	 -0.315	 -0.325
 12.516	 -0.305	 -0.325
 12.523	 -0.305	 -0.315
 12.531	 -0.295	 -0.315
 12.539	 -0.295	 -0.305
 12.547	 -0.285	 -0.305
 12.555	 -0.285	 -0.305
 12.562	 -0.275	 -0.295
 12.570	 -0.275	 -0.295
 12.578	 -0.275	 -0.285
 12.586	 -0.265	 -0.285
 12.594	 -0.265	 -0.275
 12.602	 -0.255	 -0.275
 12.609	 -0.255	 -0.275
 12.617	 -0.245	 -0.265
 12.625	 -0.245	 -0.255
 12.633	 -0.235	 -0.245
 12.641	 -0.225	 -0.245
 12.648	 -0.195	 -0.225
 12.656	  0.415	  0.345
 12.664	  0.585	  0.495
 12.672	  0.555	  0.475
 12.680	  0.555	  0.465
 12.688	  0.545	  0.465
 12.695	  0.535	  0.455
 12.703	  0.535	  0.445
 12.711	  0.525	  0.445
 12.719	  0.515	  0.435
 12.727	  0.505	  0.425
 12.734	  0.505	  0.415
 12.742	  0.495	  0.415
 12.750	  0.485	  0.405
 12.758	  0.475	  0.405
 12.766	  0.465	  0.385
 12.773	  0.465	  0.385
 12.781	  0.455	  0.385
 12.789	  0.445	  0.365
 12.797	  0.435	  0.365
 12.805	  0.425	  0.355
 12.812	  0.425	  0.355
 12.820	  0.415	  0.345
 12.828	  0.405	  0.335
 12.836	  0.395	  0.335
 12.844	  0.395	  0.325
 12.852	  0.385	  0.315
 12.859	  0.385	  0.315
 12.867	  0.375	  0.305
 12.875	  0.365	  0.305
 12.883	  0.365	  0.295
 12.891	  0.355	  0.285
 12.898	  0.345	  0.275
 12.906	  0.335	  0.275
 12.914	  0.335	  0.275
 12.922	  0.325	  0.265
 12.930	  0.325	  0.255
 12.938	  0.315	  0.255
 12.945	  0.305	  0.255
 12.953	  0.295	  0.235
 12.961	  0.295	  0.235
 12.969	  0.295	  0.235
 12.977	  0.285	  0.225
 12.984	  0.275	  0.225
 12.992	  0.275	  0.215
 13.000	  0.265	  0.215
 13.008	  0.255	  0.205
 13.016	  0.245	  0.205
 13.023	  0.245	  0.195
 13.031	  0.235	  0.195
 13.039	  0.235	  0.185
 13.047	  0.235	  0.185
 13.055	  0.225	  0.175
 13.062	  0.215	  0.175
 13.070	  0.215	  0.175
 13.078	  0.205	  0.155
 13.086	  0.205	  0.155
 13.094	  0.195	  0.155
 13.102	  0.195	  0.155
 13.109	  0.175	  0.145
 13.117	  0.175	  0.135
 13.125	  0.175	  0.135
 13.133	  0.165	  0.125
 13.141	  0.155	  0.115
 13.148	  0.145	  0.105
 13.156	 -0.095	 -0.155
 13.164	 -0.675	 -0.625
 13.172	 -0.645	 -0.595
 13.180	 -0.625	 -0.595
 13.188	 -0.625	 -0.585
 13.195	 -0.615	 -0.575
 13.203	 -0.615	 -0.575
 13.211	 -0.605	 -0.565
 13.219	 -0.595	 -0.555
 13.227	 -0.585	 -0.545
 13.234	 -0.585	 -0.545
 13.242	 -0.575	 -0.535
 13.250	 -0.565	 -0.525
 13.258	 -0.555	 -0.515
 13.266	 -0.545	 -0.515
 13.273	 -0.535	 -0.505
 13.281	 -0.535	 -0.495
 13.289	 -0.525	 -0.495
 13.297	 -0.515	 -0.485
 13.305	 -0.505	 -0.485
 13.312	 -0.495	 -0.475
 13.320	 -0.495	 -0.465
 13.328	 -0.485	 -0.465
 13.336	 -0.475	 -0.455
 13.344	 -0.465	 -0.455
 13.352	 -0.475	 -0.445
 13.359	 -0.465	 -0.435
 13.367	 -0.455	 -0.435
 13.375	 -0.445	 -0.425
 13.383	 -0.445	 -0.425
 13.391	 -0.435	 -0.415
 13.398	 -0.425	 -0.405
 13.406	 -0.425	 -0.405
 13.414	 -0.405	 -0.395
 13.422	 -0.405	 -0.395
 13.430	 -0.395	 -0.395
 13.438	 -0.395	 -0.385
 13.445	 -0.385	 -0.375
 13.453	 -0.375	 -0.375
 13.461	 -0.365	 -0.375
 13.469	 -0.365	 -0.365
 13.477	 -0.355	 -0.365
 13.484	 -0.355	 -0.355
 13.492	 -0.345	 -0.355
 13.500	 -0.345	 -0.345
 13.508	 -0.335	 -0.335
 13.516	 -0.335	 -0.335
 13.523	 -0.325	 -0.335
 13.531	 -0.325	 -0.325
 13.539	 -0.315	 -0.325
 13.547	 -0.315	 -0.315
 13.555	 -0.305	 -0.315
 13.562	 -0.305	 -0.305
 13.570	 -0.295	 -0.305
 13.578	 -0.295	 -0.305
 13.586	 -0.285	 -0.295
 13.594	 -0.285	 -0.285
 13.602	 -0.275	 -0.285
 13.609	 -0.275	 -0.285
